Date,Stock,Gap_up,Time,EMA,P/L,Quantity,Margin
09-10-2017,PCJEWELLER,0.056009,9:30:00,384.2803,2861.618,667.9245,51563.77
09-10-2017,TITAN,0.039222,9:30:00,618.3286,3941.668,590,73514
09-10-2017,ASIANPAINT,0.010801,9:35:00,1163.067,-2200,484.9315,112906.6
10-10-2017,JSWSTEEL,0.01418,9:30:00,261.7523,1860.99,907.6923,47544.92
10-10-2017,LUPIN,0.013895,9:40:00,1063.948,3387.477,863.4146,184140.4
11-10-2017,IGL,0.018089,9:20:00,303.1589,5675.351,1966.667,120753.3
11-10-2017,GSFC,0.014286,9:20:00,143.0214,11290.49,1609.091,46615.36
11-10-2017,PETRONET,0.013431,9:30:00,251.3395,-2200,3540,178982.4
12-10-2017,GAIL,0.018859,9:20:00,111.8039,-2200,2950,66139
12-10-2017,IBREALEST,0.013889,9:20:00,220.6777,-262.222,327.7778,14592.67
12-10-2017,SUNPHARMA,0.032221,9:30:00,536.9048,-2200,823.2558,88714.05
12-10-2017,KSCL,0.039085,9:35:00,540.8278,-2200,1011.429,109790.6
13-10-2017,TATACOMM,0.018256,9:20:00,694.5666,2652.112,397.7528,55530.27
13-10-2017,BHARTIAIRTL,0.074456,9:35:00,415.6903,-2200,350.495,29389.01
16-10-2017,MCX,0.023201,9:25:00,1137.935,5358.818,465.7895,106032.3
16-10-2017,TORNTPOWER,0.012441,9:25:00,234.9783,-2200,1863.158,87624.32
16-10-2017,UJJIVAN,0.022525,9:40:00,349.2781,4393.533,983.3333,68872.67
17-10-2017,MCX,0.012069,9:20:00,1137.588,-2200,283.2,64538.45
17-10-2017,M&MFIN,0.01575,9:30:00,265.6502,1780.454,1180,62717
18-10-2017,JSWSTEEL,0.010375,9:35:00,261.3096,-2200,2528.571,132219
23-10-2017,GRANULES,0.017544,9:20:00,144.3438,5719.926,1863.158,54031.58
23-10-2017,SRF,0.012092,9:20:00,333.0089,-2200,632.1429,42252.43
23-10-2017,AUROPHARMA,0.011936,9:25:00,761.0008,5173.869,610.3448,93016.55
23-10-2017,BHARTIAIRTL,0.028228,9:30:00,472.7091,-2200,621.0526,58931.68
24-10-2017,TORNTPOWER,0.0211,9:20:00,271.3902,3064.796,505.7143,27713.14
24-10-2017,IBULHSGFIN,0.018352,9:25:00,1349.932,2328.962,244.1379,66139.41
24-10-2017,CIPLA,0.012481,9:40:00,595.8455,-2200,722.449,86166.49
25-10-2017,ICICIBANK,0.099981,9:20:00,280.1413,-2200,350.495,20328.71
25-10-2017,BANKINDIA,0.099964,9:25:00,162.8707,-2200,242.4658,8394.164
25-10-2017,BANKBARODA,0.099895,9:25:00,168.1793,-2200,228.3871,8064.348
25-10-2017,CANBK,0.099968,9:30:00,367.9435,-2200,316.0714,24002.46
26-10-2017,PNB,0.049245,9:25:00,216.6237,1562.582,262.2222,11495.82
26-10-2017,SBIN,0.015697,9:25:00,337.383,8429.744,384.7826,26361.46
27-10-2017,L&TFH,0.031507,9:20:00,184.7789,-2200,1770,65667
27-10-2017,BALRAMCHIN,0.022727,9:25:00,162.4046,4597.808,2528.571,82507.29
27-10-2017,JUBLFOOD,0.022222,9:25:00,166.3521,9767.144,2212.5,73897.5
27-10-2017,MCDOWELL-N,0.058008,9:40:00,581.2846,-2200,221.8045,26121.92
30-10-2017,ONGC,0.021739,9:25:00,187.2476,-2200,1966.667,74182.67
30-10-2017,TATACONSUM,0.020408,9:25:00,223.3364,-2200,1770,79207.5
30-10-2017,PTC,0.014901,9:25:00,125.4658,3300.399,3933.333,98923.33
31-10-2017,AXISBANK,0.022727,9:40:00,502.6202,-2200,1011.429,102285.8
01-11-2017,INDIGO,0.036984,9:20:00,1266.079,3587.85,99.4382,25456.18
01-11-2017,TATACOMM,0.028344,9:25:00,690.412,-2200,426.506,58900.48
01-11-2017,CHOLAFIN,0.033876,9:30:00,236.9259,-2200,885,42356.1
01-11-2017,BHARTIAIRTL,0.042823,9:35:00,503.0106,-2200,402.2727,40597.36
02-11-2017,DIVISLAB,0.099984,9:25:00,1034.377,-2200,96.45777,20559.01
02-11-2017,HINDPETRO,0.011279,9:30:00,446.8935,-2200,1475,132219
02-11-2017,BAJAJ-AUTO,0.011498,9:35:00,3265.403,4351.526,234.4371,153110.9
03-11-2017,TORNTPHARM,0.045441,9:20:00,669.876,2615.862,214.5455,28813.45
03-11-2017,BHARATFORG,0.022945,9:20:00,705.8875,2113.849,361.2245,51445.59
03-11-2017,UJJIVAN,0.035335,9:25:00,356.699,-2200,956.7568,69077.84
06-11-2017,UNIONBANK,0.050432,9:20:00,176.5751,-2200,786.6667,28084
06-11-2017,TORNTPHARM,0.037082,9:20:00,664.8605,3507.317,239.1892,31936.54
06-11-2017,TITAN,0.099962,9:25:00,733.756,-2200,283.2,43219.15
06-11-2017,PCJEWELLER,0.034727,9:30:00,369.7125,-730.476,280.9524,20992.76
07-11-2017,LTIM,0.0241,9:20:00,824.9928,8870.228,931.5789,154828.4
07-11-2017,TATACHEM,0.019807,9:20:00,739.0252,-2200,956.7568,141896.6
07-11-2017,NBCC,0.019094,9:35:00,140.8228,-2200,1361.538,38880.09
07-11-2017,TORNTPOWER,0.0509,9:40:00,282.089,23566.18,2528.571,143142.4
08-11-2017,MFSL,0.012142,9:20:00,553.4643,12629.08,1011.429,112319.1
08-11-2017,AXISBANK,0.020013,9:25:00,539.632,-2200,442.5,48294.45
08-11-2017,CIPLA,0.028475,9:35:00,631.0188,7657.194,621.0526,78861.26
09-11-2017,SUNPHARMA,0.031982,9:20:00,541.4025,-2200,590,64032.7
09-11-2017,PIDILITIND,0.026341,9:20:00,777.7559,-2200,208.2353,32547.18
09-11-2017,PETRONET,0.054049,9:25:00,266.1718,-2200,2528.571,135683.1
10-11-2017,DIVISLAB,0.042152,9:20:00,1034.004,2458.186,92.4282,19312.87
10-11-2017,UBL,0.019121,9:20:00,1111.246,-368.548,96.9863,21612.43
10-11-2017,PTC,0.019591,9:25:00,121.0706,4565.644,3540,85915.8
10-11-2017,JUSTDIAL,0.099913,9:40:00,516.4328,-2200,393.3333,41064
13-11-2017,GODFRYPHLP,0.025171,9:20:00,1049.602,387.7032,119.5946,25114.86
13-11-2017,SUNTV,0.023554,9:20:00,874.3538,6919.536,397.7528,69559.01
13-11-2017,JUBLFOOD,0.034898,9:25:00,169.1627,692.8586,2212.5,75402
13-11-2017,AXISBANK,0.022394,9:25:00,552.1164,14615.93,1041.176,115424.8
14-11-2017,ASHOKLEY,0.012798,9:20:00,113.9089,-2200,5057.143,115505.1
14-11-2017,HAVELLS,0.014608,9:30:00,513.3367,2606.502,1180,121174.2
14-11-2017,REPCOHOME,0.029884,9:35:00,641.2699,5540.053,237.5839,31007.07
15-11-2017,FORTIS,0.050211,9:20:00,132.9475,-2200,1180,31730.2
15-11-2017,DIVISLAB,0.034129,9:30:00,1035.14,10628.45,590,122189
15-11-2017,MRPL,0.02459,9:30:00,123.3862,-2200,4425,109386
15-11-2017,BANKBARODA,0.018067,9:30:00,177.7165,-2200,1011.429,36087.77
16-11-2017,ICIL,0.028607,9:20:00,122.9266,655.2812,1264.286,31366.93
16-11-2017,ONGC,0.027879,9:20:00,178.9939,-2200,4425,159123
16-11-2017,JUBLFOOD,0.021898,9:30:00,172.8334,-2200,5057.143,175128.9
17-11-2017,CANFINHOME,0.046617,9:20:00,457.6882,-2200,680.7692,62957.54
17-11-2017,BANKBARODA,0.039387,9:20:00,186.6353,5346.786,1041.176,39346.06
17-11-2017,SBIN,0.034793,9:20:00,337.7747,-2200,786.6667,53579.87
17-11-2017,PNB,0.044304,9:25:00,195.2898,9969.222,1609.091,63462.55
20-11-2017,BIOCON,0.034745,9:20:00,202.7349,-2200,907.6923,37505.85
20-11-2017,PTC,0.017634,9:20:00,116.6083,-2200,2528.571,59016.86
20-11-2017,LT,0.014066,9:25:00,1236.81,3499.784,384.7826,95456.87
21-11-2017,NCC,0.016627,9:25:00,107.7546,3344.573,3540,77030.4
21-11-2017,JUSTDIAL,0.015873,9:25:00,555.4467,19991,1180,131334
21-11-2017,ZYDUSLIFE,0.014028,9:25:00,448.5925,-2200,863.4146,77586.44
22-11-2017,KAJARIACER,0.016754,9:20:00,723.3776,5416.573,708,102801.6
22-11-2017,MANAPPURAM,0.011852,9:20:00,102.182,-2200,3933.333,80712
22-11-2017,NCC,0.057514,9:25:00,110.4935,9712.716,3540,78942
22-11-2017,BATAINDIA,0.017413,9:25:00,778.4389,-2200,590,92276
23-11-2017,PCJEWELLER,0.053799,9:25:00,369.8884,2735.569,804.5455,59866.23
23-11-2017,INDUSTOWER,0.012485,9:25:00,381.7621,7514.152,956.7568,73220.59
23-11-2017,CHENNPETRO,0.016133,9:30:00,419.8884,-2200,1863.158,157064.2
24-11-2017,ABFRL,0.018969,9:20:00,160.0746,-2200,1416,45651.84
24-11-2017,BAJAJ-AUTO,0.013891,9:20:00,3295.917,2412.382,123.7762,82015.36
24-11-2017,UJJIVAN,0.0154,9:40:00,405.3901,-2200,842.8571,68355.71
27-11-2017,BERGEPAINT,0.012067,9:30:00,259.1971,-2200,1475,76729.5
28-11-2017,AJANTPHARM,0.011862,9:20:00,912.1039,-2200,885,161778
28-11-2017,IGL,0.022418,9:25:00,321.8589,-2200,1416,92394
28-11-2017,MGL,0.016382,9:40:00,1131.193,9850.197,536.3636,122451.8
28-11-2017,REPCOHOME,0.012455,9:40:00,624.9948,-2200,1011.429,126549.9
01-12-2017,ESCORTS,0.016359,9:20:00,727.5629,14542.04,350.495,51393.09
01-12-2017,MUTHOOTFIN,0.014919,9:20:00,445.5246,-2200,643.6364,57573.27
01-12-2017,BIOCON,0.029854,9:30:00,221.311,-2200,1966.667,87418.33
04-12-2017,BIOCON,0.099955,9:25:00,239.5275,-2200,1416,69723.84
04-12-2017,TATAMTRDVR,0.026437,9:25:00,230.3635,-2200,1539.13,70984.7
05-12-2017,BHARATFORG,0.011402,9:40:00,690.8677,-2200,655.5556,90702.67
06-12-2017,BALKRISIND,0.013921,9:25:00,1111.775,6241.876,272.3077,60860.77
06-12-2017,JUSTDIAL,0.010365,9:25:00,505.8106,-2200,393.3333,39844.67
07-12-2017,PCJEWELLER,0.015197,9:30:00,405.0823,-2200,1966.667,159536
07-12-2017,BANKBARODA,0.011751,9:40:00,167.0526,-2200,3218.182,107583.8
08-12-2017,TORNTPOWER,0.018484,9:20:00,273.966,3132.573,1180,65136
08-12-2017,ESCORTS,0.017306,9:20:00,674.6608,406.1974,302.5641,41278.82
08-12-2017,TATAMTRDVR,0.018178,9:30:00,231.1822,-2200,3540,164079
08-12-2017,NCC,0.01833,9:35:00,125.6246,4970.241,5900,148562
11-12-2017,ARVIND,0.019039,9:25:00,443.3729,-2200,655.5556,58737.78
11-12-2017,GRANULES,0.024784,9:30:00,130.0441,-2200,3540,92641.8
11-12-2017,UJJIVAN,0.01748,9:30:00,385.2614,11743.22,2950,227622
11-12-2017,ASHOKLEY,0.015183,9:30:00,119.5779,15462.15,8850,212046
12-12-2017,DRREDDY,0.060012,9:30:00,2267.709,8159.902,292.562,133697.9
13-12-2017,FORTIS,0.019531,9:20:00,129.6778,-2200,1475,38497.5
14-12-2017,TATACOMM,0.082711,9:25:00,721.4198,7224.479,280.9524,40850.48
14-12-2017,DRREDDY,0.01212,9:40:00,2287.311,-2200,272.3077,124839.5
15-12-2017,ADANIENT,0.043083,9:20:00,150.9061,-2200,1361.538,41336.31
15-12-2017,GSFC,0.033704,9:20:00,137.3769,-2200,1361.538,37714.62
15-12-2017,ADANIPORTS,0.026829,9:30:00,402.9859,6655.099,2360,190758.8
18-12-2017,MGL,0.010834,9:30:00,1096.276,-2200,393.3333,86305.2
19-12-2017,PFC,0.050862,9:20:00,120.905,2147.984,2082.353,50851.06
19-12-2017,NMDC,0.012017,9:20:00,134.7204,-2200,3540,95934
19-12-2017,PVR,0.01187,9:20:00,1317.415,-2200,327.7778,86579.22
19-12-2017,RECLTD,0.044053,9:25:00,116.317,-2200,3218.182,75273.27
20-12-2017,ONGC,0.029698,9:20:00,187.3688,2832.621,2950,111451
20-12-2017,MARUTI,0.016783,9:20:00,9903.549,7174.699,33.77863,67169.47
21-12-2017,ABFRL,0.014948,9:25:00,169.959,-2200,3933.333,134520
21-12-2017,PIDILITIND,0.023711,9:30:00,915.9324,-2200,505.7143,93304.29
21-12-2017,NCC,0.01433,9:40:00,131.524,-2200,3218.182,84895.64
22-12-2017,PVR,0.015729,9:20:00,1422.88,-2200,258.3942,73885.23
22-12-2017,CESC,0.011407,9:20:00,105.5785,-2200,5900,124726
22-12-2017,MANAPPURAM,0.016428,9:25:00,121.8461,5860.628,1072.727,26271.09
22-12-2017,BRITANNIA,0.015699,9:25:00,2386.994,5240.875,302.5641,144893.1
26-12-2017,PIDILITIND,0.02398,9:20:00,952.8622,-2200,350.495,66948.06
26-12-2017,LTIM,0.013953,9:20:00,1076.578,-2200,1220.69,263180.7
26-12-2017,CANFINHOME,0.012811,9:20:00,497.8525,-2200,610.3448,60857.48
26-12-2017,TCS,0.014826,9:30:00,1331.15,6118.291,1340.909,357119
27-12-2017,GRANULES,0.011645,9:20:00,139.2676,1815.16,1966.667,55263.33
27-12-2017,JINDALSTEL,0.012198,9:25:00,195.2777,3259.099,1863.158,73222.11
27-12-2017,FORTIS,0.010309,9:25:00,152.1388,-2200,2212.5,67569.75
28-12-2017,AUROPHARMA,0.011437,9:20:00,694.8421,7631.43,580.3279,80781.64
28-12-2017,UBL,0.018218,9:35:00,1080.365,3308.113,570.9677,123397.5
29-12-2017,LUPIN,0.01641,9:20:00,888.8128,4451.395,580.3279,103710.4
29-12-2017,JUSTDIAL,0.011843,9:20:00,526.398,3248.605,804.5455,84718.64
05-01-2016,ENGINERSIN,0.016297,9:20:00,121.6478,-2300,2950,71832.5
05-01-2016,JETAIRWAYS,0.012211,9:20:00,741.2313,1542.588,316.0714,47097.8
05-01-2016,TATAMTRDVR,0.011866,9:20:00,280.205,1676.685,1539.13,86653.04
05-01-2016,PETRONET,0.026683,9:25:00,126.5609,-2300,5900,150214
06-01-2016,TATACOMM,0.027002,9:30:00,453.6908,5198.488,357.5758,32721.76
08-01-2016,INDIGO,0.02195,9:20:00,1270.004,-2300,172.6829,44091.13
08-01-2016,RELINFRA,0.018127,9:20:00,573.219,-2300,459.7403,53242.52
08-01-2016,IGL,0.020973,9:25:00,113.5214,3250.216,3277.778,74772.67
12-01-2016,JETAIRWAYS,0.014416,9:25:00,762.264,-2300,384.7826,58964.09
12-01-2016,NTPC,0.01339,9:25:00,119.6278,-2300,2360,56677.76
12-01-2016,GODREJCP,0.013596,9:40:00,418.4679,-2300,766.2338,64213.45
13-01-2016,ABFRL,0.030691,9:30:00,219.3092,-2300,1863.158,81923.05
13-01-2016,JETAIRWAYS,0.016167,9:30:00,787.9962,-2300,667.9245,105665.7
13-01-2016,BHARTIARTL,0.017765,9:40:00,313.8963,-2300,2950,185407.5
15-01-2016,ZYDUSLIFE,0.021418,9:25:00,318.7259,20714.95,2212.5,141378.7
15-01-2016,JETAIRWAYS,0.013609,9:25:00,761.5839,20812.72,453.8462,69266
15-01-2016,INFY,0.013239,9:25:00,574.027,5289.717,1000,115246
15-01-2016,BEML,0.012869,9:25:00,1212.047,17110.44,337.1429,82043.71
19-01-2016,GLENMARK,0.01655,9:20:00,767.9802,-2300,416.4706,64003.2
20-01-2016,ABFRL,0.012491,9:20:00,205.768,-2300,1770,72888.6
21-01-2016,IBULHSGFIN,0.035308,9:20:00,702.9822,2010.715,196.6667,27938.47
21-01-2016,AXISBANK,0.031992,9:20:00,399.5569,-687.379,343.6893,27990.06
21-01-2016,ENGINERSIN,0.02679,9:25:00,104.6118,3842.133,3105.263,65167.05
21-01-2016,JETAIRWAYS,0.03096,9:30:00,667.4318,4936.265,448.1013,60135.19
22-01-2016,UBL,0.036079,9:20:00,795.6747,1197.463,225.4777,35952.42
22-01-2016,ICICIBANK,0.027803,9:20:00,208.576,-2300,3540,149196.8
22-01-2016,AXISBANK,0.025052,9:40:00,415.9264,-2300,1220.69,101610.2
25-01-2016,ONGC,0.019144,9:25:00,145.9806,-2300,4916.667,144028.8
25-01-2016,IGL,0.021045,9:40:00,116.0877,-2300,6807.692,158401.4
25-01-2016,MCLEODRUSS,0.018778,9:40:00,148.5913,-2300,4425,131732.2
27-01-2016,MCDOWELL-N,0.036667,9:20:00,544.754,6802.484,275.7009,30061.33
27-01-2016,SUNTV,0.019431,9:20:00,356.4941,2218.35,1041.176,74423.29
27-01-2016,TATAMOTORS,0.016236,9:25:00,335.9613,-2300,931.5789,62602.11
27-01-2016,APOLLOHOSP,0.017522,9:30:00,1431.635,-2300,1106.25,316896.4
29-01-2016,PEL,0.017335,9:20:00,978.9521,-2300,442.5,86995.5
29-01-2016,TITAN,0.023599,9:30:00,347.5699,-2300,1770,123900
29-01-2016,DIVISLAB,0.016694,9:30:00,1144.175,-2300,292.562,67020.1
29-01-2016,ITC,0.013467,9:30:00,215.2536,-2300,3339.623,144138.1
01-02-2016,INDIGO,0.03464,9:20:00,894.2088,5613.202,245.8333,44699.87
01-02-2016,GRASIM,0.034874,9:25:00,698.5337,7379.099,431.7073,61044.28
01-02-2016,PIDILITIND,0.024283,9:35:00,576.0572,7623.757,885,102297.2
01-02-2016,BAJFINANCE,0.023379,9:40:00,594.0208,-2300,582.2368,69281.53
02-02-2016,TATAMOTORS,0.015657,9:20:00,340.1081,15910.02,1475,100831
02-02-2016,CENTURYTEX,0.014272,9:20:00,528.9918,15645.18,667.9245,70813.36
02-02-2016,INDUSTOWER,0.017719,9:30:00,374.2552,5060.758,786.6667,58944.93
02-02-2016,TVSMOTOR,0.0154,9:30:00,298.6325,11969.4,2212.5,132595.1
04-02-2016,UBL,0.031432,9:20:00,806.7771,1350.177,536.3636,87309.27
04-02-2016,UNIONBANK,0.023984,9:20:00,124.3708,-2300,1863.158,46504.42
04-02-2016,ONGC,0.022812,9:20:00,143.6429,-2300,2298.701,66400.29
04-02-2016,ESCORTS,0.021611,9:25:00,128.5374,41050.93,7080,182310
05-02-2016,TORNTPHARM,0.028639,9:20:00,687.4726,1805.383,300,41640
05-02-2016,RELINFRA,0.027523,9:20:00,416.1061,-2300,209.4675,17484.25
08-02-2016,JSWSTEEL,0.026902,9:20:00,105.7629,2028.513,1172.185,25012.09
08-02-2016,GRANULES,0.024176,9:20:00,115.9616,-2300,1539.13,35969.48
08-02-2016,INDIGO,0.020372,9:20:00,843.3706,6178.876,295,49973
10-02-2016,BRITANNIA,0.020445,9:30:00,1415.77,24447.04,442.5,125758.5
11-02-2016,BATAINDIA,0.01057,9:20:00,491.1771,1861.604,225.4777,22234.36
11-02-2016,TATAMOTORS,0.023838,9:25:00,293.5485,-2300,1041.176,61335.71
11-02-2016,AMARAJABAT,0.010032,9:25:00,874.8012,4725.904,357.5758,62579.33
11-02-2016,MARICO,0.015324,9:35:00,228.5082,-2300,8850,404622
12-02-2016,AXISBANK,0.032344,9:35:00,389.2864,-2300,553.125,43176.94
12-02-2016,TATAMOTORS,0.016826,9:35:00,278.7295,-2300,983.3333,55037.17
15-02-2016,HINDPETRO,0.044182,9:25:00,160.7318,1928.97,1023.121,33486.76
15-02-2016,ADANIPORTS,0.035945,9:30:00,185.9408,-2300,2950,110861
15-02-2016,VOLTAS,0.036308,9:35:00,234.0786,-2300,2723.077,127821.2
16-02-2016,UNIONBANK,0.025,9:20:00,120.756,12152.32,1770,42834
16-02-2016,PVR,0.034009,9:25:00,715.8459,-2300,215.8537,31100.2
17-02-2016,JUSTDIAL,0.030228,9:20:00,452.342,-2300,316.0714,28851
17-02-2016,PIDILITIND,0.012942,9:20:00,582.9558,-2300,956.7568,111787.5
18-02-2016,MCLEODRUSS,0.023091,9:25:00,143.1434,-2300,2950,84871.5
18-02-2016,BANKBARODA,0.024584,9:30:00,143.1563,-2300,1072.727,30787.27
18-02-2016,UNIONBANK,0.020515,9:30:00,118.0229,-2300,3540,83968.8
22-02-2016,DIVISLAB,0.019435,9:25:00,1010.609,8180.834,354,71854.92
23-02-2016,TATAMTRDVR,0.05824,9:20:00,247.5712,-2300,885,44427
23-02-2016,AUROPHARMA,0.028423,9:20:00,661.995,3711.935,421.4286,56066.86
23-02-2016,INDUSTOWER,0.019848,9:25:00,380.8809,8061.347,1539.13,117820.4
25-02-2016,JUSTDIAL,0.022985,9:20:00,558.2472,6502.461,274.4186,30737.63
25-02-2016,ONGC,0.014327,9:20:00,140.8575,-2300,3277.778,92780.78
25-02-2016,TATACOMM,0.016696,9:40:00,341.1905,26707.4,2723.077,185904.5
26-02-2016,MCDOWELL-N,0.040666,9:20:00,545.9764,2856.004,268.997,29912.46
26-02-2016,BANKBARODA,0.028055,9:20:00,131.4466,-2300,2082.353,55036.59
26-02-2016,SBIN,0.024374,9:20:00,153.3359,-2300,2082.353,64198.94
29-02-2016,ULTRACEMCO,0.014093,9:35:00,2823.049,11339.96,215.8537,122173.2
01-03-2016,ICICIBANK,0.021117,9:20:00,176.2403,-2300,1000,35600
01-03-2016,CONCOR,0.01886,9:40:00,376.7777,-2300,4317.073,326180.8
02-03-2016,SBIN,0.059564,9:25:00,172.2967,-2300,1539.13,54177.39
02-03-2016,BANKBARODA,0.054559,9:25:00,144.6684,-2300,1220.69,36132.41
02-03-2016,CANBK,0.052042,9:30:00,174.5797,-2300,1361.538,48116.77
02-03-2016,UNIONBANK,0.050916,9:30:00,119.4128,0,1106.25,26881.88
03-03-2016,UPL,0.030629,9:25:00,278.4464,-2300,1966.667,110113.7
03-03-2016,TATAMOTORS,0.022271,9:25:00,321.613,-2300,1180,76298.8
03-03-2016,TATAMTRDVR,0.01934,9:40:00,244.1723,-2300,823.2558,40446.56
04-03-2016,ICICIBANK,0.02022,9:30:00,201.1343,-2300,3540,142853.2
04-03-2016,KSCL,0.039106,9:35:00,382.0056,-2300,187.3016,14517.75
08-03-2016,COALINDIA,0.022161,9:20:00,327.0183,1823.247,632.1429,41361.11
08-03-2016,AJANTPHARM,0.01425,9:20:00,945.9435,-2300,280.9524,53574.81
08-03-2016,SIEMENS,0.021998,9:30:00,1053.587,6747.936,632.1429,133445.4
08-03-2016,OIL,0.013808,9:30:00,157.7899,-2300,3339.623,105792.6
10-03-2016,KOTAKBANK,0.018549,9:25:00,662.3099,8267.431,983.3333,130409.7
10-03-2016,JUSTDIAL,0.018484,9:25:00,689.3764,2936.341,171.8447,23972.33
10-03-2016,INDIGO,0.022222,9:30:00,824.2638,10214.04,632.1429,104518.5
11-03-2016,INDIGO,0.024876,9:35:00,818.0066,-2300,1106.25,181281.2
11-03-2016,ONGC,0.011707,9:35:00,137.8173,7129.23,5363.636,148004.2
14-03-2016,PVR,0.059225,9:20:00,725.8244,-2300,465.7895,67739.76
14-03-2016,JUSTDIAL,0.0201,9:25:00,683.9333,3016.646,347.0588,47633.82
14-03-2016,ICICIBANK,0.02094,9:30:00,199.6114,-2300,3540,142208.9
14-03-2016,TATAMOTORS,0.018395,9:35:00,366.1719,283.919,885,65065.2
16-03-2016,DLF,0.015216,9:20:00,106.707,2879.417,3218.182,69255.27
16-03-2016,APOLLOTYRE,0.013072,9:20:00,169.2206,1453.256,1685.714,57128.86
16-03-2016,BPCL,0.012343,9:25:00,272.1177,-2300,1966.667,107262
16-03-2016,SRF,0.01,9:25:00,241.2609,1116.787,983.3333,47475.33
17-03-2016,ESCORTS,0.024806,9:20:00,131.3914,1383.226,1863.158,49522.74
17-03-2016,ABFRL,0.01882,9:25:00,139.8996,-2300,7080,199089.6
17-03-2016,BANKBARODA,0.020294,9:40:00,145.4048,14033.48,5057.143,147314.6
17-03-2016,PETRONET,0.020284,9:40:00,124.6588,-2300,11800,294598.8
18-03-2016,UNIONBANK,0.014788,9:25:00,126.3768,-2300,3540,89562
18-03-2016,UPL,0.01446,9:25:00,292.8832,-1229.17,983.3333,57692.17
18-03-2016,DLF,0.025763,9:30:00,106.7919,-2300,8850,189744
18-03-2016,ICIL,0.015508,9:40:00,188.873,-2300,5363.636,202820.5
21-03-2016,PCJEWELLER,0.058718,9:20:00,171.7444,-40.0225,632.1429,21941.68
21-03-2016,TORNTPHARM,0.013849,9:20:00,657.7874,-2300,570.9677,75247.84
21-03-2016,AUROPHARMA,0.016268,9:25:00,729.1773,-2300,842.8571,123428
21-03-2016,IBULHSGFIN,0.01209,9:40:00,630.6858,-2300,600,75858
22-03-2016,TATACONSUM,0.019591,9:25:00,121.8326,-2300,2950,72275
22-03-2016,MCLEODRUSS,0.011881,9:30:00,179.3315,1261.554,1475,53041
23-03-2016,GRASIM,0.014016,9:20:00,756.6149,3772.365,850.9615,129630.4
23-03-2016,GLENMARK,0.017699,9:25:00,828.2623,-2300,863.4146,143560
23-03-2016,UBL,0.015602,9:25:00,852.4848,-2300,570.9677,97658.32
28-03-2016,INFY,0.01949,9:20:00,609.5295,10852.4,1180,144609
28-03-2016,M&M,0.015858,9:25:00,624.8903,-2300,855.0725,106880.6
28-03-2016,GLENMARK,0.014634,9:25:00,825.5213,-2300,643.6364,106341.6
28-03-2016,PVR,0.026941,9:30:00,708.8213,3637.397,465.7895,66333.08
29-03-2016,GRANULES,0.0168,9:30:00,121.5283,-2300,3933.333,95934
30-03-2016,TATAMOTORS,0.025158,9:20:00,377.3423,-2300,1264.286,96338.57
30-03-2016,SIEMENS,0.02337,9:20:00,1075.812,-2300,561.9048,121472.6
30-03-2016,LUPIN,0.029218,9:25:00,1428.333,-2300,196.6667,56364.67
30-03-2016,ABFRL,0.025065,9:35:00,137.5912,-2300,3933.333,108560
31-03-2016,HINDZINC,0.113068,9:20:00,181.6226,642.8939,402.2727,14920.3
31-03-2016,PEL,0.024126,9:20:00,1030.339,-415.772,237.5839,49334.3
31-03-2016,HINDPETRO,0.011792,9:20:00,175.5114,-2300,2854.839,100507.5
04-04-2016,ADANIPORTS,0.026966,9:20:00,245.608,4333.629,1011.429,49984.8
04-04-2016,HEROMOTOCO,0.012521,9:30:00,2970.32,-2300,321.8182,191433.5
05-04-2016,BPCL,0.013529,9:35:00,301.388,11655.64,2328.947,140896.7
06-04-2016,OFSS,0.013213,9:20:00,3547.47,-2300,208.2353,147897
06-04-2016,JUSTDIAL,0.017482,9:25:00,737.5769,-2300,505.7143,74643.43
06-04-2016,TATACONSUM,0.011416,9:25:00,118.6504,-2300,3933.333,93416.67
07-04-2016,SIEMENS,0.040064,9:20:00,1138.257,11554.37,448.1013,102274.6
07-04-2016,ONGC,0.014338,9:20:00,138.5136,3541.953,5900,164291.4
07-04-2016,NMDC,0.012795,9:25:00,102.4889,-2300,5900,121245
07-04-2016,AMARAJABAT,0.012647,9:30:00,881.5959,32906.58,2212.5,390727.5
11-04-2016,BHARTIARTL,0.020399,9:20:00,333.6819,-2300,907.6923,61160.31
11-04-2016,SUNPHARMA,0.013859,9:20:00,818.2592,4925.845,931.5789,153244.7
12-04-2016,JUSTDIAL,0.022567,9:20:00,843.7215,1094.54,251.0638,43135.28
12-04-2016,ESCORTS,0.01665,9:20:00,157.959,-2300,708,22726.8
12-04-2016,TITAN,0.014802,9:35:00,351.7067,-2300,1966.667,138866.3
13-04-2016,WIPRO,0.023585,9:20:00,217.8308,2238.491,3277.778,144556.6
13-04-2016,SBIN,0.019968,9:20:00,189.6769,-2300,4425,168946.5
18-04-2016,INFY,0.065916,9:20:00,607.2956,-2300,339.0805,42115.83
18-04-2016,NTPC,0.016449,9:25:00,114.3659,-2300,7080,162075.4
18-04-2016,INDUSTOWER,0.015556,9:30:00,397.3588,1705.636,570.9677,45489
20-04-2016,HAVELLS,0.016063,9:30:00,348.9332,-2300,863.4146,60534
20-04-2016,WIPRO,0.015953,9:35:00,224.0303,-2300,2950,132455
